0    [main] INFO  space.exploration.mars.rover.kernel.Rover  - Rover current position is = java.awt.Point[x=0,y=250]
1010 [main] INFO  space.exploration.mars.rover.sensor.Lidar  - Lidar initialized and ready!
147602 [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8_watcher_executor] INFO  kafka.consumer.ConsumerFetcherManager  - [ConsumerFetcherManager-1496280506932] Stopping all fetchers
147602 [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8_watcher_executor] INFO  kafka.consumer.ConsumerFetcherThread  - [ConsumerFetcherThread-space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8-0-0], Shutting down
147602 [ConsumerFetcherThread-space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8-0-0] INFO  kafka.consumer.ConsumerFetcherThread  - [ConsumerFetcherThread-space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8-0-0], Starting 
147602 [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8_watcher_executor] INFO  kafka.consumer.ConsumerFetcherThread  - [ConsumerFetcherThread-space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8-0-0], Shutdown completed
147602 [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8_watcher_executor] INFO  kafka.consumer.ConsumerFetcherManager  - [ConsumerFetcherManager-1496280506932] All connections stopped
147602 [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8_watcher_executor] INFO  kafka.consumer.ZookeeperConsumerConnector  - [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8], Cleared all relevant queues for this fetcher
147602 [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8_watcher_executor] INFO  kafka.consumer.ZookeeperConsumerConnector  - [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8], Cleared the data chunks in all the consumer message iterators
147602 [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8_watcher_executor] INFO  kafka.consumer.ZookeeperConsumerConnector  - [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8], Committing all offsets after clearing the fetcher queues
147602 [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8_watcher_executor] INFO  kafka.consumer.ZookeeperConsumerConnector  - [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8], Releasing partition ownership
147603 [ConsumerFetcherThread-space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8-0-0] INFO  kafka.consumer.ConsumerFetcherThread  - [ConsumerFetcherThread-space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8-0-0], Stopped 
147617 [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8_watcher_executor] INFO  kafka.consumer.RangeAssignor  - Consumer space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8 rebalancing the following partitions: ArrayBuffer(0) for topic secure_com_from_earth_channel_3 with consumers: List(space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8-0)
147617 [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8_watcher_executor] INFO  kafka.consumer.RangeAssignor  - space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8-0 attempting to claim partition 0
147620 [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8_watcher_executor] INFO  kafka.consumer.ZookeeperConsumerConnector  - [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8], space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8-0 successfully owned partition 0 for topic secure_com_from_earth_channel_3
147621 [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8_watcher_executor] INFO  kafka.consumer.ZookeeperConsumerConnector  - [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8], Consumer space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8 selected partitions : secure_com_from_earth_channel_3:0: fetched offset = 121: consumed offset = 121
147625 [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8_watcher_executor] INFO  kafka.consumer.ZookeeperConsumerConnector  - [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8], end rebalancing consumer space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8 try #0
147625 [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8-leader-finder-thread] INFO  kafka.consumer.ConsumerFetcherManager$LeaderFinderThread  - [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8-leader-finder-thread], Starting 
147628 [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8-leader-finder-thread] INFO  kafka.utils.VerifiableProperties  - Verifying properties
147628 [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8-leader-finder-thread] INFO  kafka.utils.VerifiableProperties  - Property client.id is overridden to space.exploration.mars.rover
147628 [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8-leader-finder-thread] INFO  kafka.utils.VerifiableProperties  - Property metadata.broker.list is overridden to zionmainframe:9092
147628 [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8-leader-finder-thread] INFO  kafka.utils.VerifiableProperties  - Property request.timeout.ms is overridden to 30000
147628 [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8-leader-finder-thread] INFO  kafka.client.ClientUtils$  - Fetching metadata from broker BrokerEndPoint(0,zionmainframe,9092) with correlation id 9 for 1 topic(s) Set(secure_com_from_earth_channel_3)
147628 [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8-leader-finder-thread] INFO  kafka.producer.SyncProducer  - Connected to zionmainframe:9092 for producing
147629 [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8-leader-finder-thread] INFO  kafka.producer.SyncProducer  - Disconnecting from zionmainframe:9092
147630 [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8-leader-finder-thread] INFO  kafka.consumer.ConsumerFetcherManager  - [ConsumerFetcherManager-1496280506932] Added fetcher for partitions ArrayBuffer([[secure_com_from_earth_channel_3,0], initOffset 121 to broker BrokerEndPoint(0,zionmainframe,9092)] )
147630 [ConsumerFetcherThread-space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8-0-0] INFO  kafka.consumer.ConsumerFetcherThread  - [ConsumerFetcherThread-space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8-0-0], Starting 
182999 [pool-1-thread-1] INFO  space.exploration.mars.rover.diagnostics.Pacemaker  - SCET: 1496280683971
equipmentHealth {
  key: "Battery"
  value: 1000
}
equipmentHealth {
  key: "Radio"
  value: 3
}
equipmentHealth {
  key: "Lidar"
  value: 1000
}
equipmentHealth {
  key: "Camera"
  value: 1000
}
equipmentHealth {
  key: "Spectrometer"
  value: 1000
}
equipmentHealth {
  key: "Radar"
  value: 0
}
batteryLevel: 9998
moduleReporting: 3
notes: "This is rover Curiosity. Sending HeartBeat!"
location {
  y: 250
}

193740 [main-SendThread(localhost:2181)] INFO  org.apache.zookeeper.ClientCnxn  - Client session timed out, have not heard from server in 12084ms for sessionid 0x15c129a84bd0069, closing socket connection and attempting reconnect
193841 [main-EventThread] INFO  org.I0Itec.zkclient.ZkClient  - zookeeper state changed (Disconnected)
195615 [main-SendThread(localhost:2181)] INFO  org.apache.zookeeper.ClientCnxn  - Opening socket connection to server localhost/127.0.0.1:2181. Will not attempt to authenticate using SASL (unknown error)
195615 [main-SendThread(localhost:2181)] INFO  org.apache.zookeeper.ClientCnxn  - Socket connection established to localhost/127.0.0.1:2181, initiating session
195616 [main-EventThread] INFO  org.I0Itec.zkclient.ZkClient  - zookeeper state changed (Expired)
195617 [main-SendThread(localhost:2181)] INFO  org.apache.zookeeper.ClientCnxn  - Unable to reconnect to ZooKeeper service, session 0x15c129a84bd0069 has expired, closing socket connection
195617 [main-EventThread] INFO  org.apache.zookeeper.ZooKeeper  - Initiating client connection, connectString=localhost:2181 sessionTimeout=6000 watcher=org.I0Itec.zkclient.ZkClient@535779e4
195618 [main-EventThread] INFO  org.apache.zookeeper.ClientCnxn  - EventThread shut down
195620 [main-SendThread(localhost:2181)] INFO  org.apache.zookeeper.ClientCnxn  - Opening socket connection to server localhost/127.0.0.1:2181. Will not attempt to authenticate using SASL (unknown error)
195621 [ZkClient-EventThread-24-localhost:2181] INFO  kafka.consumer.ZookeeperConsumerConnector  - [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8], ZK expired; release old broker parition ownership; re-register consumer space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8
195621 [ZkClient-EventThread-24-localhost:2181] INFO  kafka.consumer.ZookeeperConsumerConnector  - [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8], begin registering consumer space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8 in ZK
195621 [ZkClient-EventThread-24-localhost:2181] INFO  kafka.utils.ZKCheckedEphemeral  - Creating /consumers/space.exploration.mars.rover/ids/space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8 (is it secure? false)
195627 [main-SendThread(localhost:2181)] INFO  org.apache.zookeeper.ClientCnxn  - Socket connection established to localhost/127.0.0.1:2181, initiating session
195630 [main-SendThread(localhost:2181)] INFO  org.apache.zookeeper.ClientCnxn  - Session establishment complete on server localhost/127.0.0.1:2181, sessionid = 0x15c129a84bd006a, negotiated timeout = 6000
195632 [main-EventThread] INFO  org.I0Itec.zkclient.ZkClient  - zookeeper state changed (SyncConnected)
195642 [ZkClient-EventThread-24-localhost:2181] INFO  kafka.utils.ZKCheckedEphemeral  - Result of znode creation is: OK
195642 [ZkClient-EventThread-24-localhost:2181] INFO  kafka.consumer.ZookeeperConsumerConnector  - [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8], end registering consumer space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8 in ZK
195642 [ZkClient-EventThread-24-localhost:2181] INFO  kafka.consumer.ZookeeperConsumerConnector  - [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8], begin rebalancing consumer space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8 try #0
195675 [ZkClient-EventThread-24-localhost:2181] INFO  kafka.consumer.ConsumerFetcherManager  - [ConsumerFetcherManager-1496280506932] Stopping leader finder thread
195675 [ZkClient-EventThread-24-localhost:2181] INFO  kafka.consumer.ConsumerFetcherManager$LeaderFinderThread  - [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8-leader-finder-thread], Shutting down
195675 [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8-leader-finder-thread] INFO  kafka.consumer.ConsumerFetcherManager$LeaderFinderThread  - [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8-leader-finder-thread], Stopped 
195676 [ZkClient-EventThread-24-localhost:2181] INFO  kafka.consumer.ConsumerFetcherManager$LeaderFinderThread  - [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8-leader-finder-thread], Shutdown completed
195676 [ZkClient-EventThread-24-localhost:2181] INFO  kafka.consumer.ConsumerFetcherManager  - [ConsumerFetcherManager-1496280506932] Stopping all fetchers
195676 [ZkClient-EventThread-24-localhost:2181] INFO  kafka.consumer.ConsumerFetcherThread  - [ConsumerFetcherThread-space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8-0-0], Shutting down
195678 [ConsumerFetcherThread-space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8-0-0] INFO  kafka.consumer.ConsumerFetcherThread  - [ConsumerFetcherThread-space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8-0-0], Stopped 
195678 [ZkClient-EventThread-24-localhost:2181] INFO  kafka.consumer.ConsumerFetcherThread  - [ConsumerFetcherThread-space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8-0-0], Shutdown completed
195678 [ZkClient-EventThread-24-localhost:2181] INFO  kafka.consumer.ConsumerFetcherManager  - [ConsumerFetcherManager-1496280506932] All connections stopped
195678 [ZkClient-EventThread-24-localhost:2181] INFO  kafka.consumer.ZookeeperConsumerConnector  - [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8], Cleared all relevant queues for this fetcher
195679 [ZkClient-EventThread-24-localhost:2181] INFO  kafka.consumer.ZookeeperConsumerConnector  - [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8], Cleared the data chunks in all the consumer message iterators
195679 [ZkClient-EventThread-24-localhost:2181] INFO  kafka.consumer.ZookeeperConsumerConnector  - [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8], Committing all offsets after clearing the fetcher queues
195679 [ZkClient-EventThread-24-localhost:2181] INFO  kafka.consumer.ZookeeperConsumerConnector  - [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8], Releasing partition ownership
195712 [ZkClient-EventThread-24-localhost:2181] INFO  kafka.consumer.RangeAssignor  - Consumer space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8 rebalancing the following partitions: ArrayBuffer(0) for topic secure_com_from_earth_channel_3 with consumers: List(space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8-0)
195714 [ZkClient-EventThread-24-localhost:2181] INFO  kafka.consumer.RangeAssignor  - space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8-0 attempting to claim partition 0
195717 [ZkClient-EventThread-24-localhost:2181] INFO  kafka.consumer.ZookeeperConsumerConnector  - [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8], space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8-0 successfully owned partition 0 for topic secure_com_from_earth_channel_3
195718 [ZkClient-EventThread-24-localhost:2181] INFO  kafka.consumer.ZookeeperConsumerConnector  - [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8], Consumer space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8 selected partitions : secure_com_from_earth_channel_3:0: fetched offset = 121: consumed offset = 121
195719 [ZkClient-EventThread-24-localhost:2181] INFO  kafka.consumer.ZookeeperConsumerConnector  - [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8], end rebalancing consumer space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8 try #0
195721 [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8-leader-finder-thread] INFO  kafka.consumer.ConsumerFetcherManager$LeaderFinderThread  - [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8-leader-finder-thread], Starting 
195723 [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8_watcher_executor] INFO  kafka.consumer.ZookeeperConsumerConnector  - [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8], begin rebalancing consumer space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8 try #0
195725 [ZkClient-EventThread-24-localhost:2181] INFO  kafka.consumer.ZookeeperConsumerConnector  - [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8], Topic info for path /brokers/topics/secure_com_from_earth_channel_3 changed to {"version":1,"partitions":{"0":[0]}}, triggering rebalance
195728 [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8-leader-finder-thread] INFO  kafka.utils.VerifiableProperties  - Verifying properties
195728 [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8-leader-finder-thread] INFO  kafka.utils.VerifiableProperties  - Property client.id is overridden to space.exploration.mars.rover
195728 [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8-leader-finder-thread] INFO  kafka.utils.VerifiableProperties  - Property metadata.broker.list is overridden to zionmainframe:9092
195728 [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8-leader-finder-thread] INFO  kafka.utils.VerifiableProperties  - Property request.timeout.ms is overridden to 30000
195729 [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8-leader-finder-thread] INFO  kafka.client.ClientUtils$  - Fetching metadata from broker BrokerEndPoint(0,zionmainframe,9092) with correlation id 10 for 1 topic(s) Set(secure_com_from_earth_channel_3)
195729 [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8-leader-finder-thread] INFO  kafka.producer.SyncProducer  - Connected to zionmainframe:9092 for producing
195730 [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8-leader-finder-thread] INFO  kafka.producer.SyncProducer  - Disconnecting from zionmainframe:9092
195731 [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8-leader-finder-thread] INFO  kafka.consumer.ConsumerFetcherManager  - [ConsumerFetcherManager-1496280506932] Added fetcher for partitions ArrayBuffer([[secure_com_from_earth_channel_3,0], initOffset 121 to broker BrokerEndPoint(0,zionmainframe,9092)] )
195732 [ConsumerFetcherThread-space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8-0-0] INFO  kafka.consumer.ConsumerFetcherThread  - [ConsumerFetcherThread-space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8-0-0], Starting 
195741 [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8_watcher_executor] INFO  kafka.consumer.ConsumerFetcherManager  - [ConsumerFetcherManager-1496280506932] Stopping leader finder thread
195741 [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8_watcher_executor] INFO  kafka.consumer.ConsumerFetcherManager$LeaderFinderThread  - [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8-leader-finder-thread], Shutting down
195741 [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8-leader-finder-thread] INFO  kafka.consumer.ConsumerFetcherManager$LeaderFinderThread  - [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8-leader-finder-thread], Stopped 
195743 [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8_watcher_executor] INFO  kafka.consumer.ConsumerFetcherManager$LeaderFinderThread  - [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8-leader-finder-thread], Shutdown completed
195743 [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8_watcher_executor] INFO  kafka.consumer.ConsumerFetcherManager  - [ConsumerFetcherManager-1496280506932] Stopping all fetchers
195743 [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8_watcher_executor] INFO  kafka.consumer.ConsumerFetcherThread  - [ConsumerFetcherThread-space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8-0-0], Shutting down
195744 [ConsumerFetcherThread-space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8-0-0] INFO  kafka.consumer.ConsumerFetcherThread  - [ConsumerFetcherThread-space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8-0-0], Stopped 
195744 [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8_watcher_executor] INFO  kafka.consumer.ConsumerFetcherThread  - [ConsumerFetcherThread-space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8-0-0], Shutdown completed
195744 [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8_watcher_executor] INFO  kafka.consumer.ConsumerFetcherManager  - [ConsumerFetcherManager-1496280506932] All connections stopped
195745 [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8_watcher_executor] INFO  kafka.consumer.ZookeeperConsumerConnector  - [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8], Cleared all relevant queues for this fetcher
195745 [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8_watcher_executor] INFO  kafka.consumer.ZookeeperConsumerConnector  - [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8], Cleared the data chunks in all the consumer message iterators
195745 [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8_watcher_executor] INFO  kafka.consumer.ZookeeperConsumerConnector  - [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8], Committing all offsets after clearing the fetcher queues
195745 [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8_watcher_executor] INFO  kafka.consumer.ZookeeperConsumerConnector  - [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8], Releasing partition ownership
195752 [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8_watcher_executor] INFO  kafka.consumer.RangeAssignor  - Consumer space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8 rebalancing the following partitions: ArrayBuffer(0) for topic secure_com_from_earth_channel_3 with consumers: List(space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8-0)
195752 [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8_watcher_executor] INFO  kafka.consumer.RangeAssignor  - space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8-0 attempting to claim partition 0
195753 [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8_watcher_executor] INFO  kafka.consumer.ZookeeperConsumerConnector  - [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8], space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8-0 successfully owned partition 0 for topic secure_com_from_earth_channel_3
195754 [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8_watcher_executor] INFO  kafka.consumer.ZookeeperConsumerConnector  - [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8], Consumer space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8 selected partitions : secure_com_from_earth_channel_3:0: fetched offset = 121: consumed offset = 121
195754 [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8_watcher_executor] INFO  kafka.consumer.ZookeeperConsumerConnector  - [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8], end rebalancing consumer space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8 try #0
195754 [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8-leader-finder-thread] INFO  kafka.consumer.ConsumerFetcherManager$LeaderFinderThread  - [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8-leader-finder-thread], Starting 
195756 [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8_watcher_executor] INFO  kafka.consumer.ZookeeperConsumerConnector  - [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8], begin rebalancing consumer space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8 try #0
195758 [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8-leader-finder-thread] INFO  kafka.utils.VerifiableProperties  - Verifying properties
195758 [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8-leader-finder-thread] INFO  kafka.utils.VerifiableProperties  - Property client.id is overridden to space.exploration.mars.rover
195758 [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8-leader-finder-thread] INFO  kafka.utils.VerifiableProperties  - Property metadata.broker.list is overridden to zionmainframe:9092
195758 [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8-leader-finder-thread] INFO  kafka.utils.VerifiableProperties  - Property request.timeout.ms is overridden to 30000
195758 [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8-leader-finder-thread] INFO  kafka.client.ClientUtils$  - Fetching metadata from broker BrokerEndPoint(0,zionmainframe,9092) with correlation id 11 for 1 topic(s) Set(secure_com_from_earth_channel_3)
195761 [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8-leader-finder-thread] INFO  kafka.producer.SyncProducer  - Connected to zionmainframe:9092 for producing
195762 [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8-leader-finder-thread] INFO  kafka.producer.SyncProducer  - Disconnecting from zionmainframe:9092
195764 [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8_watcher_executor] INFO  kafka.consumer.ConsumerFetcherManager  - [ConsumerFetcherManager-1496280506932] Stopping leader finder thread
195764 [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8_watcher_executor] INFO  kafka.consumer.ConsumerFetcherManager$LeaderFinderThread  - [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8-leader-finder-thread], Shutting down
195766 [ConsumerFetcherThread-space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8-0-0] INFO  kafka.consumer.ConsumerFetcherThread  - [ConsumerFetcherThread-space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8-0-0], Starting 
195766 [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8_watcher_executor] INFO  kafka.consumer.ConsumerFetcherManager$LeaderFinderThread  - [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8-leader-finder-thread], Shutdown completed
195766 [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8_watcher_executor] INFO  kafka.consumer.ConsumerFetcherManager  - [ConsumerFetcherManager-1496280506932] Stopping all fetchers
195766 [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8_watcher_executor] INFO  kafka.consumer.ConsumerFetcherThread  - [ConsumerFetcherThread-space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8-0-0], Shutting down
195766 [ConsumerFetcherThread-space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8-0-0] INFO  kafka.consumer.ConsumerFetcherThread  - [ConsumerFetcherThread-space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8-0-0], Stopped 
195767 [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8_watcher_executor] INFO  kafka.consumer.ConsumerFetcherThread  - [ConsumerFetcherThread-space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8-0-0], Shutdown completed
195767 [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8_watcher_executor] INFO  kafka.consumer.ConsumerFetcherManager  - [ConsumerFetcherManager-1496280506932] All connections stopped
195767 [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8_watcher_executor] INFO  kafka.consumer.ZookeeperConsumerConnector  - [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8], Cleared all relevant queues for this fetcher
195767 [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8_watcher_executor] INFO  kafka.consumer.ZookeeperConsumerConnector  - [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8], Cleared the data chunks in all the consumer message iterators
195767 [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8_watcher_executor] INFO  kafka.consumer.ZookeeperConsumerConnector  - [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8], Committing all offsets after clearing the fetcher queues
195767 [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8_watcher_executor] INFO  kafka.consumer.ZookeeperConsumerConnector  - [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8], Releasing partition ownership
195769 [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8-leader-finder-thread] INFO  kafka.consumer.ConsumerFetcherManager$LeaderFinderThread  - [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8-leader-finder-thread], Stopped 
195772 [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8_watcher_executor] INFO  kafka.consumer.RangeAssignor  - Consumer space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8 rebalancing the following partitions: ArrayBuffer(0) for topic secure_com_from_earth_channel_3 with consumers: List(space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8-0)
195772 [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8_watcher_executor] INFO  kafka.consumer.RangeAssignor  - space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8-0 attempting to claim partition 0
195774 [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8_watcher_executor] INFO  kafka.consumer.ZookeeperConsumerConnector  - [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8], space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8-0 successfully owned partition 0 for topic secure_com_from_earth_channel_3
195774 [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8_watcher_executor] INFO  kafka.consumer.ZookeeperConsumerConnector  - [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8], Consumer space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8 selected partitions : secure_com_from_earth_channel_3:0: fetched offset = 121: consumed offset = 121
195774 [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8_watcher_executor] INFO  kafka.consumer.ZookeeperConsumerConnector  - [space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8], end rebalancing consumer space.exploration.mars.rover_zionmainframe-1496280506881-695e7ce8 try #0
